Date,Department,NetTotalAmount,Requests,PO_count,RR_count,StudentsEnrolled_mean,StudentsEnrolled_last,ProgramCount_max,AccreditationAudit_any,GovtFundingChange_mean,TuitionPolicy_mode,month,quarter,year,is_fy_end,EnrollMoM_pct,EnrollYoY_pct,lag_1,lag_3,lag_12,roll3_mean,roll3_std,roll12_mean,roll12_std
2024-06-01,CHSW,40600.259999999995,3.0,3.0,3.0,359.3333333333333,333.0,0.0,0.0,1.0333333333333334,Freeze,6,2,2024,0,-20.525059665871126,-9.26430517711172,67710.95000000001,64513.5,15417.16,60567.31666666667,9736.218305935508,43007.09416666667,23683.61861663398
2024-08-01,CHSW,33671.13,3.0,3.0,3.0,350.0,387.0,0.0,0.0,0.9833333333333334,Increase,8,3,2024,0,16.216216216216207,10.571428571428566,40600.259999999995,49477.5,30297.08,52596.23666666667,13821.804038041992,45105.68583333333,22077.94258807128
2024-09-01,CHSW,21566.07,2.0,2.0,2.0,374.5,380.0,0.0,0.0,1.045,Decrease,9,3,2024,0,-1.8087855297157618,10.787172011661816,33671.13,67710.95000000001,38765.46,47327.44666666666,17989.402901270347,45386.85666666667,21892.91420045279
2024-10-01,CHSW,22921.27,1.0,1.0,1.0,325.0,325.0,0.0,0.0,0.93,Increase,10,4,2024,0,-14.473684210526317,1.2461059190031154,21566.07,40600.259999999995,13755.42,31945.819999999996,9633.671064869322,43953.574166666665,22905.402326200227
2024-11-01,CHSW,50881.07,4.0,4.0,4.0,369.5,364.0,0.0,0.0,1.005,Freeze,11,4,2024,0,12.00000000000001,-6.185567010309279,22921.27,33671.13,20257.89,26052.823333333334,6632.351702867832,44717.395,21939.296933452733
2024-12-01,CHSW,46377.07,3.0,3.0,3.0,375.3333333333333,382.0,0.0,0.0,0.98,Decrease,12,4,2024,1,4.94505494505495,10.724637681159411,50881.07,21566.07,15159.18,31789.47,16547.68970823421,47269.32666666667,20574.113238729835
2025-01-01,CHSW,48913.520000000004,4.0,4.0,4.0,350.5,353.0,0.0,0.0,1.0425,Increase,1,1,2025,0,-7.59162303664922,-9.487179487179487,46377.07,22921.27,68278.64,40059.80333333333,15012.27822861453,49870.8175,17951.340895710826
2021-01-01,CLIR,16645.559999999998,2.0,2.0,2.0,409.5,376.0,0.0,0.0,1.0150000000000001,Freeze,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,CLIR,11168.1,1.0,1.0,1.0,352.0,352.0,0.0,0.0,1.02,Freeze,2,1,2021,0,-6.382978723404253,0.0,16645.559999999998,0.0,0.0,16645.559999999998,0.0,16645.559999999998,0.0
2021-03-01,CLIR,148899.47,9.0,9.0,9.0,393.77777777777777,447.0,0.0,0.0,0.9855555555555556,Freeze,3,1,2021,0,26.988636363636353,0.0,11168.1,0.0,0.0,13906.829999999998,3873.149109678064,13906.829999999998,3873.149109678064
2021-04-01,CLIR,33855.92,2.0,2.0,2.0,411.0,386.0,0.0,0.0,1.01,Decrease,4,2,2021,0,-13.646532438478742,0.0,148899.47,16645.559999999998,0.0,58904.37666666667,77986.1414616048,58904.37666666667,77986.1414616048
2021-05-01,CLIR,78004.25,6.0,6.0,6.0,394.3333333333333,426.0,0.0,0.0,0.9933333333333333,Freeze,5,2,2021,0,10.362694300518127,0.0,33855.92,11168.1,0.0,64641.16333333333,73846.33353009907,52642.2625,64895.416905909144
2021-06-01,CLIR,27383.02,2.0,2.0,2.0,381.5,367.0,0.0,0.0,0.98,Decrease,6,2,2021,0,-13.849765258215962,0.0,78004.25,148899.47,0.0,86919.88,58037.66831010099,57714.659999999996,57334.17334830816
2021-07-01,CLIR,81495.62,4.0,4.0,4.0,412.0,444.0,0.0,0.0,1.0,Freeze,7,3,2021,0,20.98092643051772,0.0,27383.02,33855.92,0.0,46414.39666666667,27548.388951418467,52659.386666666665,52755.10096355941
2021-08-01,CLIR,22819.95,3.0,3.0,3.0,393.0,385.0,0.0,0.0,0.9966666666666667,Freeze,8,3,2021,0,-13.288288288288285,0.0,81495.62,78004.25,0.0,62294.29666666667,30284.40762160678,56778.84857142857,49376.51597088385
2021-09-01,CLIR,5866.27,1.0,1.0,1.0,404.0,404.0,0.0,0.0,1.07,Freeze,9,3,2021,0,4.935064935064926,0.0,22819.95,27383.02,0.0,43899.53,32639.008707715093,52533.98625,47264.148176119386
2021-10-01,CLIR,11958.42,2.0,2.0,2.0,385.5,359.0,0.0,0.0,0.97,Freeze,10,4,2021,0,-11.138613861386137,0.0,5866.27,81495.62,0.0,36727.28,39686.39585742578,47348.68444444445,46868.41615944236
2021-11-01,CLIR,26005.07,4.0,4.0,4.0,426.5,413.0,0.0,0.0,0.9575,Freeze,11,4,2021,0,15.041782729805009,0.0,11958.42,22819.95,0.0,13548.213333333333,8587.921664619202,43809.658,45583.14893571522
2021-12-01,CLIR,87000.7,4.0,4.0,4.0,407.75,378.0,0.0,0.0,0.995,Freeze,12,4,2021,1,-8.47457627118644,0.0,26005.07,5866.27,0.0,14609.919999999998,10327.90663917439,42191.05909090909,43575.90626618853
2022-01-01,CLIR,17339.91,1.0,1.0,1.0,375.0,375.0,0.0,0.0,1.09,Freeze,1,1,2022,0,-0.7936507936507908,-0.26595744680850686,87000.7,11958.42,16645.559999999998,41654.729999999996,39893.85717734375,45925.19583333333,43515.07018061746
2022-02-01,CLIR,13636.11,1.0,1.0,1.0,410.0,410.0,0.0,0.0,1.03,Decrease,2,1,2022,0,9.333333333333327,16.47727272727273,17339.91,26005.07,11168.1,43448.56,37965.28576727826,45983.05833333334,43473.03864139513
2022-03-01,CLIR,122643.02,6.0,6.0,6.0,422.6666666666667,443.0,0.0,0.0,0.9716666666666667,Freeze,3,1,2022,0,8.048780487804885,-0.8948545861297563,13636.11,87000.7,148899.47,39325.57333333333,41329.381928865514,46188.72583333333,43298.84748535409
2022-04-01,CLIR,118477.81,8.0,8.0,8.0,388.25,367.0,0.0,0.0,1.01125,Freeze,4,2,2022,0,-17.155756207674944,-4.922279792746109,122643.02,17339.91,33855.92,51206.34666666667,61893.68510849903,44000.68833333333,37972.48305285788
2022-05-01,CLIR,16475.64,1.0,1.0,1.0,367.0,367.0,0.0,0.0,0.99,Freeze,5,2,2022,0,0.0,-13.849765258215962,118477.81,13636.11,78004.25,84918.98,61767.89546490716,51052.512500000004,43388.509999222384
2022-06-01,CLIR,45744.78,3.0,3.0,3.0,393.0,353.0,0.0,0.0,0.9700000000000001,Freeze,6,2,2022,0,-3.8147138964577665,-3.8147138964577665,16475.64,122643.02,27383.02,85865.49,60129.449572176345,45925.128333333334,43549.21347414186
2022-07-01,CLIR,92225.88,5.0,5.0,5.0,419.6,369.0,0.0,0.0,1.006,Increase,7,3,2022,0,4.532577903682711,-16.8918918918919,45744.78,118477.81,81495.62,60232.743333333325,52521.771507996884,47455.275,43159.32480577928
2022-08-01,CLIR,21823.010000000002,2.0,2.0,2.0,383.0,382.0,0.0,0.0,1.005,Increase,8,3,2022,0,3.5230352303523116,-0.7792207792207795,92225.88,16475.64,22819.95,51482.1,38199.63802971438,48349.46333333334,44031.05061992633
2022-09-01,CLIR,42818.36,4.0,4.0,4.0,405.5,405.0,0.0,0.0,1.0150000000000001,Freeze,9,3,2022,0,6.020942408376961,0.24752475247524774,21823.010000000002,45744.78,5866.27,53264.556666666664,35798.761248074414,48266.38500000001,44084.507129061174
2022-10-01,CLIR,5991.13,1.0,1.0,1.0,407.0,407.0,0.0,0.0,1.08,Freeze,10,4,2022,0,0.49382716049382047,13.370473537604454,42818.36,92225.88,11958.42,52289.083333333336,36144.32149593673,51345.72583333334,42099.45432782634
2022-12-01,CLIR,44408.8,2.0,2.0,2.0,412.0,428.0,0.0,0.0,0.985,Decrease,12,4,2022,1,5.1597051597051635,3.6319612590798966,5991.13,21823.010000000002,26005.07,23544.166666666668,18473.846447657714,50848.45166666667,42638.775273370135
2023-01-01,CLIR,33608.75,2.0,2.0,2.0,399.0,392.0,0.0,0.0,1.0150000000000001,Freeze,1,1,2023,0,-8.41121495327103,3.703703703703698,44408.8,42818.36,87000.7,31072.763333333336,21735.883300414436,52382.09583333333,41990.00687689165
2023-02-01,CLIR,49716.649999999994,2.0,2.0,2.0,413.5,430.0,0.0,0.0,0.97,Increase,2,1,2023,0,9.693877551020403,14.666666666666671,33608.75,5991.13,17339.91,28002.89333333333,19812.838357555822,47932.76666666666,40800.178087473265
2023-03-01,CLIR,33968.26,3.0,3.0,3.0,383.6666666666667,382.0,0.0,0.0,0.9700000000000001,Freeze,3,1,2023,0,-11.162790697674419,-6.829268292682922,49716.649999999994,44408.8,13636.11,42578.06666666666,8208.519903480443,50630.82833333334,39647.42886458885
2023-05-01,CLIR,40192.15,3.0,3.0,3.0,397.6666666666667,443.0,0.0,0.0,0.9466666666666667,Freeze,5,2,2023,0,15.968586387434547,0.0,33968.26,33608.75,122643.02,39097.886666666665,9197.875456160227,52325.174166666664,38335.46551238528
2023-06-01,CLIR,7521.84,1.0,1.0,1.0,365.0,365.0,0.0,0.0,0.97,Freeze,6,2,2023,0,-17.607223476297975,-0.544959128065392,40192.15,49716.649999999994,118477.81,41292.35333333333,7931.631763328061,45454.26833333333,31336.568451841118
2023-07-01,CLIR,47815.4,4.0,4.0,4.0,401.5,362.0,0.0,0.0,0.9950000000000001,Freeze,7,3,2023,0,-0.8219178082191747,-1.3623978201634857,7521.84,33968.26,16475.64,27227.41666666667,17346.94542296814,36207.9375,23124.724314568633
2023-08-01,CLIR,25470.760000000002,3.0,3.0,3.0,386.3333333333333,434.0,0.0,0.0,1.0233333333333334,Freeze,8,3,2023,0,19.889502762430933,22.94617563739376,47815.4,40192.15,45744.78,31843.13,21404.96077054807,38819.58416666667,22453.594290518162
2023-09-01,CLIR,14236.16,1.0,1.0,1.0,447.0,447.0,0.0,0.0,1.08,Freeze,9,3,2023,0,2.995391705069128,21.138211382113823,25470.760000000002,7521.84,92225.88,26936.0,20186.70207244368,37130.082500000004,22647.06009601491
2023-10-01,CLIR,22533.37,2.0,2.0,2.0,402.0,441.0,0.0,0.0,0.995,Freeze,10,4,2023,0,-1.342281879194629,15.445026178010469,14236.16,47815.4,21823.010000000002,29174.10666666667,17093.198125117935,30630.939166666667,15443.44832367459
2023-11-01,CLIR,24922.67,2.0,2.0,2.0,402.5,428.0,0.0,0.0,0.9450000000000001,Freeze,11,4,2023,0,-2.947845804988658,5.679012345679002,22533.37,25470.760000000002,42818.36,20746.763333333332,5826.493956577638,30690.135833333334,15407.937790885822
2023-12-01,CLIR,39560.020000000004,2.0,2.0,2.0,395.5,407.0,0.0,0.0,1.07,Freeze,12,4,2023,1,-4.90654205607477,0.0,24922.67,14236.16,5991.13,20564.066666666662,5608.831492301738,29198.828333333335,14987.667295701234
2024-01-01,CLIR,48273.16,4.0,4.0,4.0,420.25,409.0,0.0,0.0,1.02,Freeze,1,1,2024,0,0.49140049140048436,-4.439252336448596,39560.020000000004,22533.37,44408.8,29005.353333333333,9218.347463392523,31996.235833333336,13299.976236488283
2024-02-01,CLIR,8733.43,1.0,1.0,1.0,422.0,422.0,0.0,0.0,0.91,Increase,2,1,2024,0,3.17848410757946,7.653061224489788,48273.16,24922.67,33608.75,37585.28333333333,11799.831968593237,32318.26583333334,13669.491970634605
2024-03-01,CLIR,35332.47,2.0,2.0,2.0,422.0,430.0,0.0,0.0,1.005,Decrease,3,1,2024,0,1.8957345971563955,0.0,8733.43,39560.020000000004,49716.649999999994,32188.87,20774.935652369706,30245.322500000006,15250.690360618299
2024-04-01,CLIR,25558.39,2.0,2.0,2.0,372.5,383.0,0.0,0.0,1.06,Freeze,4,2,2024,0,-10.93023255813953,0.2617801047120505,35332.47,48273.16,33968.26,30779.686666666665,20159.20234479617,29046.640833333335,14103.267008516084
2024-05-01,CLIR,12065.96,1.0,1.0,1.0,438.0,438.0,0.0,0.0,0.93,Freeze,5,2,2024,0,14.360313315926888,-1.1286681715575675,25558.39,8733.43,40192.15,23208.096666666665,13454.372571581918,28345.818333333333,14045.300980576952
2024-06-01,CLIR,54424.96,3.0,3.0,3.0,395.3333333333333,375.0,0.0,0.0,1.0566666666666666,Decrease,6,2,2024,0,-14.383561643835618,2.7397260273972712,12065.96,35332.47,7521.84,24318.94,11682.670889907944,26001.969166666673,14234.241501613054
2024-07-01,CLIR,57863.44,5.0,5.0,5.0,407.0,443.0,0.0,0.0,1.016,Increase,7,3,2024,0,18.133333333333333,22.37569060773481,54424.96,25558.39,47815.4,30683.103333333333,21639.50635554414,29910.5625,15111.031353223723
2024-08-01,CLIR,20508.11,2.0,2.0,2.0,422.0,399.0,0.0,0.0,1.045,Freeze,8,3,2024,0,-9.932279909706542,-8.064516129032262,57863.44,12065.96,25470.760000000002,41451.45333333333,25506.591305192753,30747.899166666666,16415.46531461243
2024-09-01,CLIR,35326.09,3.0,3.0,3.0,415.0,443.0,0.0,0.0,1.05,Increase,9,3,2024,0,11.027568922305765,-0.8948545861297563,20508.11,54424.96,14236.16,44265.503333333334,20646.212477683024,30334.345,16621.714374592513
2024-10-01,CLIR,21688.11,2.0,2.0,2.0,414.5,396.0,0.0,0.0,1.0550000000000002,Decrease,10,4,2024,0,-10.609480812641081,-10.204081632653061,35326.09,57863.44,22533.37,37899.213333333326,18810.127395066596,32091.83916666667,15862.465144760854
2024-11-01,CLIR,25700.78,2.0,2.0,2.0,393.0,371.0,0.0,0.0,0.9299999999999999,Freeze,11,4,2024,0,-6.313131313131315,-13.317757009345799,21688.11,20508.11,24922.67,25840.77,8235.688898131257,32021.400833333333,15910.57256901804
2024-12-01,CLIR,132636.85,6.0,6.0,6.0,405.3333333333333,453.0,0.0,0.0,0.9983333333333334,Freeze,12,4,2024,1,22.10242587601079,11.302211302211296,25700.78,35326.09,39560.020000000004,27571.659999999993,7008.835038785141,32086.243333333336,15880.5693963949
2025-01-01,CLIR,53709.350000000006,3.0,3.0,3.0,410.0,387.0,0.0,0.0,1.03,Freeze,1,1,2025,0,-14.569536423841056,-5.378973105134477,132636.85,21688.11,48273.16,60008.579999999994,62929.91802415525,39842.645833333336,33175.48812322722
2021-01-01,CORPCOMM,20423.23,1.0,1.0,1.0,258.0,258.0,0.0,0.0,0.91,Decrease,1,1,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01,CORPCOMM,36405.6,3.0,3.0,3.0,318.6666666666667,354.0,0.0,0.0,1.0,Freeze,2,1,2021,0,37.2093023255814,0.0,20423.23,0.0,0.0,20423.23,0.0,20423.23,0.0
2021-03-01,CORPCOMM,39168.82,4.0,4.0,4.0,306.25,335.0,0.0,0.0,1.0175,Freeze,3,1,2021,0,-5.36723163841808,0.0,36405.6,0.0,0.0,28414.415,11301.24220643244,28414.415,11301.24220643244
2021-04-01,CORPCOMM,95560.06,6.0,6.0,6.0,296.0,322.0,0.0,0.0,0.995,Freeze,4,2,2021,0,-3.880597014925369,0.0,39168.82,20423.23,0.0,31999.216666666664,10119.85408354455,31999.216666666664,10119.85408354455
2021-05-01,CORPCOMM,62885.729999999996,4.0,4.0,4.0,292.0,262.0,0.0,0.0,0.98,Freeze,5,2,2021,0,-18.633540372670808,0.0,95560.06,36405.6,0.0,57044.82666666666,33383.772183995825,47889.4275,32837.01416226245
2021-06-01,CORPCOMM,63831.26,4.0,4.0,4.0,334.25,349.0,0.0,0.0,1.0025,Freeze,6,2,2021,0,33.206106870229,0.0,62885.729999999996,39168.82,0.0,65871.53666666667,28313.941235236638,50888.688,29217.801800508023
2021-07-01,CORPCOMM,40036.18,4.0,4.0,4.0,303.0,283.0,0.0,0.0,1.025,Freeze,7,3,2021,0,-18.911174785100282,0.0,63831.26,95560.06,0.0,74092.34999999999,18597.59221588377,53045.78333333333,26662.00133721298
2021-08-01,CORPCOMM,43319.32,3.0,3.0,3.0,293.6666666666667,267.0,0.0,0.0,0.9733333333333333,Decrease,8,3,2021,0,-5.653710247349819,0.0,40036.18,62885.729999999996,0.0,55584.38999999999,13473.441742862116,51187.26857142857,24830.70282122815
2021-10-01,CORPCOMM,11761.77,1.0,1.0,1.0,255.0,255.0,0.0,0.0,0.95,Increase,10,4,2021,0,-4.49438202247191,0.0,43319.32,63831.26,0.0,49062.25333333333,12895.247981521423,50203.775,23156.453446252453
2021-11-01,CORPCOMM,6544.56,1.0,1.0,1.0,325.0,325.0,0.0,0.0,1.04,Increase,11,4,2021,0,27.450980392156854,0.0,11761.77,40036.18,0.0,31705.756666666657,17349.833001646766,45932.44111111111,25167.286462702647
2021-12-01,CORPCOMM,20040.190000000002,2.0,2.0,2.0,288.0,278.0,0.0,0.0,0.99,Decrease,12,4,2021,1,-14.46153846153846,0.0,6544.56,43319.32,0.0,20541.883333333328,19897.576130625323,41993.653,26798.430973445295
2022-01-01,CORPCOMM,79889.06,5.0,5.0,5.0,319.2,333.0,0.0,0.0,0.9880000000000001,Decrease,1,1,2022,0,19.784172661870514,0.0,20040.190000000002,11761.77,0.0,12782.17333333333,6805.43345395649,39997.88363636364,26270.789125105952
2022-02-01,CORPCOMM,60375.26,4.0,4.0,4.0,304.5,308.0,0.0,0.0,0.97,Decrease,2,1,2022,0,-7.507507507507505,19.379844961240302,79889.06,6544.56,20423.23,35491.27,39037.23638959728,43322.14833333334,27568.49442739494
2022-03-01,CORPCOMM,96441.21,6.0,6.0,6.0,313.3333333333333,317.0,0.0,0.0,0.9683333333333334,Freeze,3,1,2022,0,2.922077922077926,-10.451977401129941,60375.26,20040.190000000002,36405.6,53434.83666666666,30522.105384518167,46651.48416666667,26957.331885967316
2022-04-01,CORPCOMM,66747.16,4.0,4.0,4.0,318.75,308.0,0.0,0.0,0.9825,Freeze,4,2,2022,0,-2.8391167192429068,-8.059701492537318,96441.21,79889.06,39168.82,78901.84333333334,18053.230594850196,51654.45166666666,30252.509463215185
2022-05-01,CORPCOMM,119661.20999999999,6.0,6.0,6.0,301.0,308.0,0.0,0.0,0.9983333333333334,Freeze,5,2,2022,0,0.0,-4.347826086956519,66747.16,60375.26,95560.06,74521.21,19248.768204809923,53952.64666666667,30265.30576068348
2022-06-01,CORPCOMM,41822.42,3.0,3.0,3.0,312.3333333333333,303.0,0.0,0.0,1.02,Freeze,6,2,2022,0,-1.6233766233766267,15.64885496183206,119661.20999999999,96441.21,62885.729999999996,94283.19333333331,26522.951359168834,55961.07583333333,33863.23973532615
2022-07-01,CORPCOMM,29156.77,3.0,3.0,3.0,324.3333333333333,285.0,0.0,0.0,1.02,Decrease,7,3,2022,0,-5.940594059405946,-18.338108882521485,41822.42,66747.16,63831.26,76076.93,39749.248588567076,54205.799999999996,34017.22544071192
2022-08-01,CORPCOMM,6287.81,1.0,1.0,1.0,279.0,279.0,0.0,0.0,0.93,Freeze,8,3,2022,0,-2.1052631578947323,-1.4134275618374548,29156.77,119661.20999999999,40036.18,63546.799999999996,49007.39668373235,51316.25916666666,34593.08780473307
2022-09-01,CORPCOMM,25309.22,2.0,2.0,2.0,345.0,350.0,0.0,0.0,0.975,Freeze,9,3,2022,0,25.448028673835132,31.086142322097388,6287.81,41822.42,43319.32,25755.666666666668,18009.796080912012,48503.895,36889.154977387814
2022-10-01,CORPCOMM,54348.0,6.0,6.0,6.0,300.6666666666667,295.0,0.0,0.0,0.9983333333333334,Freeze,10,4,2022,0,-15.714285714285714,15.686274509803933,25309.22,29156.77,11761.77,20251.266666666666,12244.774469627178,47003.05333333334,37480.89225474188
2022-11-01,CORPCOMM,11097.15,1.0,1.0,1.0,328.0,328.0,0.0,0.0,1.04,Freeze,11,4,2022,0,11.186440677966104,0.9230769230769154,54348.0,6287.81,6544.56,28648.343333333334,24203.466160561253,50551.90583333333,35820.078254929605
2022-12-01,CORPCOMM,33483.7,2.0,2.0,2.0,325.0,334.0,0.0,0.0,1.025,Decrease,12,4,2022,1,1.8292682926829285,20.14388489208634,11097.15,25309.22,20040.190000000002,30251.456666666665,22044.915148002583,50931.28833333334,35332.39842832864
2023-01-01,CORPCOMM,87840.45,5.0,5.0,5.0,291.0,314.0,0.0,0.0,0.978,Freeze,1,1,2023,0,-5.988023952095811,-5.705705705705711,33483.7,54348.0,79889.06,32976.28333333333,21629.88927816862,52051.58083333333,34466.39982341549
2023-02-01,CORPCOMM,19350.23,1.0,1.0,1.0,305.0,305.0,0.0,0.0,1.07,Freeze,2,1,2023,0,-2.86624203821656,-0.9740259740259716,87840.45,11097.15,60375.26,44140.43333333333,39465.90931076888,52714.19666666666,35120.45386643213
2023-03-01,CORPCOMM,86019.82,4.0,4.0,4.0,296.5,315.0,0.0,0.0,1.0,Freeze,3,1,2023,0,3.2786885245901676,-0.6309148264984188,19350.23,33483.7,96441.21,46891.46,36160.11034379321,49295.44416666666,36284.37809868054
2023-04-01,CORPCOMM,47574.450000000004,4.0,4.0,4.0,305.75,267.0,0.0,0.0,1.02,Freeze,4,2,2023,0,-15.238095238095239,-13.311688311688307,86019.82,87840.45,66747.16,64403.5,39027.89421258725,48426.994999999995,35160.70007960011
2023-05-01,CORPCOMM,29118.170000000002,2.0,2.0,2.0,323.0,338.0,0.0,0.0,1.0,Decrease,5,2,2023,0,26.591760299625467,9.740259740259738,47574.450000000004,19350.23,119661.20999999999,50981.5,33465.124382988644,46829.269166666665,34684.93094892846
2023-07-01,CORPCOMM,37154.84,3.0,3.0,3.0,304.0,341.0,0.0,0.0,0.9866666666666667,Freeze,7,3,2023,0,0.8875739644970349,12.541254125412538,29118.170000000002,86019.82,41822.42,54237.48,29030.095069880514,39284.01583333333,26215.037388391644
2023-08-01,CORPCOMM,51700.09,4.0,4.0,4.0,283.75,294.0,0.0,0.0,0.9775,Decrease,8,3,2023,0,-13.78299120234604,3.157894736842115,37154.84,47574.450000000004,29156.77,37949.153333333335,9253.743464848902,38895.050833333335,26208.57667874755
2023-09-01,CORPCOMM,38622.19,3.0,3.0,3.0,290.3333333333333,338.0,0.0,0.0,1.0533333333333335,Freeze,9,3,2023,0,14.965986394557817,21.146953405017932,51700.09,29118.170000000002,6287.81,39324.36666666667,11446.218248383773,40773.660833333335,26254.989508263843
2023-10-01,CORPCOMM,29387.97,3.0,3.0,3.0,266.0,277.0,0.0,0.0,1.0233333333333334,Decrease,10,4,2023,0,-18.04733727810651,-20.85714285714285,38622.19,37154.84,25309.22,42492.37333333333,8007.797054485944,43468.1925,23952.221614716134
2023-11-01,CORPCOMM,13407.02,1.0,1.0,1.0,280.0,280.0,0.0,0.0,1.03,Freeze,11,4,2023,0,1.0830324909747224,-5.0847457627118615,29387.97,51700.09,54348.0,39903.416666666664,11211.103025667622,43808.088333333326,23698.707591053386
2023-12-01,CORPCOMM,159644.78,9.0,9.0,9.0,300.77777777777777,328.0,0.0,0.0,0.9733333333333333,Freeze,12,4,2023,1,17.14285714285715,0.0,13407.02,38622.19,11097.15,27139.06,12757.131208594683,40396.34,24957.001302122524
2024-01-01,CORPCOMM,27862.93,2.0,2.0,2.0,302.5,261.0,0.0,0.0,0.95,Freeze,1,1,2024,0,-20.42682926829268,-21.856287425149702,159644.78,29387.97,33483.7,67479.92333333334,80216.07254170472,52775.309166666666,40870.36315669527
2024-02-01,CORPCOMM,80779.75,4.0,4.0,4.0,307.5,330.0,0.0,0.0,0.9675,Freeze,2,1,2024,0,26.436781609195403,5.095541401273884,27862.93,13407.02,87840.45,66971.57666666666,80582.16487243335,52306.911666666674,41142.85547946985
2024-03-01,CORPCOMM,73258.82,4.0,4.0,4.0,322.75,290.0,0.0,0.0,1.0125,Freeze,3,1,2024,0,-12.121212121212121,-4.918032786885251,80779.75,159644.78,19350.23,89429.15333333332,66315.33103945597,51718.52,40635.85054679807
2024-04-01,CORPCOMM,44344.130000000005,4.0,4.0,4.0,323.0,347.0,0.0,0.0,0.9775,Decrease,4,2,2024,0,19.65517241379311,10.158730158730167,73258.82,27862.93,86019.82,60633.833333333336,28628.485394414987,56210.9025,39701.266486014625
2024-05-01,CORPCOMM,55949.74,5.0,5.0,5.0,301.6,287.0,0.0,0.0,0.994,Decrease,5,2,2024,0,-17.291066282420754,7.490636704119846,44344.130000000005,80779.75,47574.450000000004,66127.56666666667,19236.15558718093,52737.92833333334,38665.9426120079
2024-06-01,CORPCOMM,36034.770000000004,2.0,2.0,2.0,263.0,260.0,0.0,0.0,1.0550000000000002,Freeze,6,2,2024,0,-9.40766550522648,-23.076923076923073,55949.74,73258.82,29118.170000000002,57850.89666666667,14550.794547117763,53435.869166666664,38639.846446649644
2024-07-01,CORPCOMM,16948.16,2.0,2.0,2.0,313.5,302.0,0.0,0.0,0.96,Freeze,7,3,2024,0,16.153846153846164,-11.436950146627566,36034.770000000004,44344.130000000005,37154.84,45442.880000000005,10002.84690461163,54012.2525,38294.16786133322
